no,name,name_raw,price_jpy,price_raw,tax_note,status,url,post_id,post_title,post_date,item_index,items_in_post,name_context
505,フィリッポナー ロイヤルレゼルヴ ノンドゼ,フィリッポナー　ロイヤルレゼルヴ　ノンドゼ,6710,"￥６,７１０（税込）",税込,,http://charme-du-vin.com/2022/11/28172/,28172,フィリッポナー　ロイヤルレゼルヴ　ノンドゼ / シュブリム　リザーヴ　セック　０８ / レ　サントレ　エクストラブリュット　０９ / １０,2022-11-25,1,4,
506,フィリッポナー シュブリム リザーヴ セック 08,フィリッポナー　シュブリム　リザーヴ　セック　０８,10120,"￥１０,１２０（税込）",税込,,http://charme-du-vin.com/2022/11/28172/,28172,フィリッポナー　ロイヤルレゼルヴ　ノンドゼ / シュブリム　リザーヴ　セック　０８ / レ　サントレ　エクストラブリュット　０９ / １０,2022-11-25,2,4,
507,フィリッポナー レ サントレ エクストラブリュット 09,フィリッポナー　レ　サントレ　エクストラブリュット　０９,53900,"￥５３,９００（税込）",税込,,http://charme-du-vin.com/2022/11/28172/,28172,フィリッポナー　ロイヤルレゼルヴ　ノンドゼ / シュブリム　リザーヴ　セック　０８ / レ　サントレ　エクストラブリュット　０９ / １０,2022-11-25,3,4,
508,フィリッポナー レ サントレ エクストラブリュット 10,フィリッポナー　レ　サントレ　エクストラブリュット　１０,59400,"￥５９,４００（税込）",税込,,http://charme-du-vin.com/2022/11/28172/,28172,フィリッポナー　ロイヤルレゼルヴ　ノンドゼ / シュブリム　リザーヴ　セック　０８ / レ　サントレ　エクストラブリュット　０９ / １０,2022-11-25,4,4,
509,アンリオ キュヴェ エメラ 06,アンリオ　キュヴェ　エメラ　０６,24200,"￥２４,２００（税込）",税込,,http://charme-du-vin.com/2022/11/28106/,28106,アンリオ　キュヴェ　エメラ　０６,2022-11-18,1,1,
510,セロスパジョン ミレジム 12,セロスパジョン　ミレジム　１２,10780,"￥１０,７８０（税込）",税込,,http://charme-du-vin.com/2022/11/28103/,28103,セロスパジョン　ミレジム　１２,2022-11-18,1,1,
511,アルーシュリーペルスヴァル ブリュット レゼルヴ,アルーシュリーペルスヴァル　ブリュット　レゼルヴ,4950,"￥４,９５０（税込）",税込,,http://charme-du-vin.com/2022/11/28100/,28100,アルーシュリーペルスヴァル　ブリュット　レゼルヴ,2022-11-18,1,1,
512,コサンス ラルジリエ ブリュットナチュール,コサンス　ラルジリエ　ブリュットナチュール,11000,"￥１１,０００（税込）",税込,,http://charme-du-vin.com/2022/11/28097/,28097,コサンス　ラルジリエ　ブリュットナチュール,2022-11-18,1,1,
513,アンドレジャカール ヴェルテュ エクスペリエンス 1ER ブランドブラン エキストラブリュット,アンドレジャカール　ヴェルテュ　エクスペリエンス　１ＥＲ　ブランドブラン　エキストラブリュット,5500,"￥５,５００（税込）",税込,,http://charme-du-vin.com/2022/11/28092/,28092,アンドレジャカール　ヴェルテュ　エクスペリエンス　１ＥＲ　ブランドブラン　エキストラブリュット,2022-11-18,1,1,
514,ガリマール キュヴェドレゼルヴ ブリュット ブランドノワール,ガリマール　キュヴェドレゼルヴ　ブリュット　ブランドノワール,4730,"￥４,７３０（税込）",税込,,http://charme-du-vin.com/2022/11/28089/,28089,ガリマール　キュヴェドレゼルヴ　ブリュット　ブランドノワール,2022-11-18,1,1,
515,ガティノワ グランクリュ トラディション ブリュット,ガティノワ　グランクリュ　トラディション　ブリュット,5940,"￥５,９４０（税込）",税込,,http://charme-du-vin.com/2022/11/28086/,28086,ガティノワ　グランクリュ　トラディション　ブリュット / グランクリュ　ブリュット　ナチュール / グランクリュ　レゼルヴ　ブリュット,2022-11-18,1,3,
516,ガティノワ グランクリュ ブリュット ナチュール,ガティノワ　グランクリュ　ブリュット　ナチュール,5940,"￥５,９４０（税込）",税込,,http://charme-du-vin.com/2022/11/28086/,28086,ガティノワ　グランクリュ　トラディション　ブリュット / グランクリュ　ブリュット　ナチュール / グランクリュ　レゼルヴ　ブリュット,2022-11-18,2,3,
517,ガティノワ グランクリュ レゼルヴ ブリュット,ガティノワ　グランクリュ　レゼルヴ　ブリュット,6600,"￥６,６００（税込）",税込,,http://charme-du-vin.com/2022/11/28086/,28086,ガティノワ　グランクリュ　トラディション　ブリュット / グランクリュ　ブリュット　ナチュール / グランクリュ　レゼルヴ　ブリュット,2022-11-18,3,3,
518,ピエールジモネ オジェグランクリュ ブランドブラン ブリュット シャルドネ,ピエールジモネ　オジェグランクリュ　ブランドブラン　ブリュット　シャルドネ,5940,"￥５,９４０（税込）",税込,,http://charme-du-vin.com/2022/11/27997/,27997,ピエールジモネ　オジェグランクリュ　ブランドブラン　ブリュット　シャルドネ / スペシャルクラブ　グランテロワールドシャルドネ　１４,2022-11-11,1,2,
519,ピエールジモネ スペシャルクラブ グランテロワールドシャルドネ 14,ピエールジモネ　スペシャルクラブ　グランテロワールドシャルドネ　１４,10560,"￥１０,５６０（税込）",税込,,http://charme-du-vin.com/2022/11/27997/,27997,ピエールジモネ　オジェグランクリュ　ブランドブラン　ブリュット　シャルドネ / スペシャルクラブ　グランテロワールドシャルドネ　１４,2022-11-11,2,2,
520,モーリスレジェ ブリュット,モーリスレジェ　ブリュット,3190,"￥３,１９０（税込）",税込,,http://charme-du-vin.com/2022/11/27937/,27937,モーリスレジェ　ブリュット,2022-11-04,1,1,
521,ペリエジュエ ベルエポック 13,ペリエジュエ　ベルエポック　１３,24200,"￥２４,２００（税込）",税込,,http://charme-du-vin.com/2022/11/27934/,27934,ペリエジュエ　ベルエポック　１３,2022-11-04,1,1,
522,シャルルエドシック ブランドミネレール 06,シャルルエドシック　ブランドミネレール　０６,24200,"￥２４,２００（税込）",税込,,http://charme-du-vin.com/2022/11/27930/,27930,シャルルエドシック　ブランドミネレール　０６,2022-11-04,1,1,
523,ピエールペテルス キュヴェレゼルヴ ブランドブラン,ピエールペテルス　キュヴェレゼルヴ　ブランドブラン,5940,"￥５,９４０（税込）",税込,,http://charme-du-vin.com/2022/11/27873/,27873,ピエールペテルス　キュヴェレゼルヴ　ブランドブラン / レゼルヴ　ウブリエ　ブランドブラン,2022-11-02,1,2,
524,ピエールペテルス レゼルヴ ウブリエ ブランドブラン,ピエールペテルス　レゼルヴ　ウブリエ　ブランドブラン,10120,"￥１０,１２０（税込）",税込,,http://charme-du-vin.com/2022/11/27873/,27873,ピエールペテルス　キュヴェレゼルヴ　ブランドブラン / レゼルヴ　ウブリエ　ブランドブラン,2022-11-02,2,2,
525,ドラモット ブリュット 6L,ドラモット　ブリュット　６Ｌ,92400,"￥９２,４００（税込）",税込,,http://charme-du-vin.com/2022/10/27823/,27823,ドラモット　ブリュット　６Ｌ,2022-10-26,1,1,
526,ボランジェ グランダネ ロゼ 14,ボランジェ　グランダネ　ロゼ　１４,22000,"￥２２,０００（税込）",税込,,http://charme-du-vin.com/2022/10/27784/,27784,ボランジェ　グランダネ　ロゼ　１４,2022-10-24,1,1,
527,ボランジェ ロゼ ブリュット,ボランジェ　ロゼ　ブリュット,10560,"￥１０,５６０（税込）",税込,,http://charme-du-vin.com/2022/10/27763/,27763,ボランジェ　ロゼ　ブリュット,2022-10-21,1,1,
528,ボランジェ PN TX 17,ボランジェ　ＰＮ　ＴＸ　１７,13200,"￥１３,２００（税込）",税込,,http://charme-du-vin.com/2022/10/27760/,27760,ボランジェ　ＰＮ　ＴＸ　１７,2022-10-20,1,1,
529,カゼ ティボー ナチュレルマン,カゼ　ティボー　ナチュレルマン,5720,"￥５,７２０（税込）",税込,,http://charme-du-vin.com/2022/10/27709/,27709,カゼ　ティボー　ナチュレルマン,2022-10-14,1,1,
530,ブリス エルミタージュ ブリュット,ブリス　エルミタージュ　ブリュット,5390,"￥５,３９０（税込）",税込,,http://charme-du-vin.com/2022/10/27706/,27706,ブリス　エルミタージュ　ブリュット / ブランドノワール　ＧＣブージー,2022-10-14,1,2,
531,ブリス ブランドノワール GCブージー,ブリス　ブランドノワール　ＧＣブージー,6490,"￥６,４９０（税込）",税込,,http://charme-du-vin.com/2022/10/27706/,27706,ブリス　エルミタージュ　ブリュット / ブランドノワール　ＧＣブージー,2022-10-14,2,2,
532,ノワック S.A サンザネ,ノワック　Ｓ.Ａ　サンザネ,7040,"￥７,０４０（税込）",税込,,http://charme-du-vin.com/2022/10/27702/,27702,ノワック　Ｓ.Ａ　サンザネ　/  ラ　フォンティネット / ラ　テュイルリー / レ　リセイ　２０１５,2022-10-14,1,4,
533,ノワック ラ フォンティネット,ノワック　ラ　フォンティネット,9570,"￥９,５７０（税込）",税込,,http://charme-du-vin.com/2022/10/27702/,27702,ノワック　Ｓ.Ａ　サンザネ　/  ラ　フォンティネット / ラ　テュイルリー / レ　リセイ　２０１５,2022-10-14,2,4,
534,ノワック ラ テュイルリー,ノワック　ラ　テュイルリー,9570,"￥９,５７０（税込）",税込,,http://charme-du-vin.com/2022/10/27702/,27702,ノワック　Ｓ.Ａ　サンザネ　/  ラ　フォンティネット / ラ　テュイルリー / レ　リセイ　２０１５,2022-10-14,3,4,
535,ノワック レ リセイ 2015,ノワック　レ　リセイ　２０１５,13200,"￥１３,２００（税込）",税込,,http://charme-du-vin.com/2022/10/27702/,27702,ノワック　Ｓ.Ａ　サンザネ　/  ラ　フォンティネット / ラ　テュイルリー / レ　リセイ　２０１５,2022-10-14,4,4,
536,ジャクソン キュヴェ 742,ジャクソン　キュヴェ　７４２,8580,"￥８,５８０（税込）",税込,,http://charme-du-vin.com/2022/10/27688/,27688,ジャクソン　キュヴェ　７４２ / キュヴェ　７４３,2022-10-13,1,2,
537,ジャクソン キュヴェ 743,ジャクソン　キュヴェ　７４３,8580,"￥８,５８０（税込）",税込,,http://charme-du-vin.com/2022/10/27688/,27688,ジャクソン　キュヴェ　７４２ / キュヴェ　７４３,2022-10-13,2,2,
538,アンドレクルエ ドリームヴィンテージ 12,アンドレクルエ　ドリームヴィンテージ　１２,7040,"￥７,０４０（税込）",税込,,http://charme-du-vin.com/2022/10/27685/,27685,アンドレクルエ　ドリームヴィンテージ　１２,2022-10-13,1,1,
539,レオンスダルブ スペシャルリザーヴ ブリュット,レオンスダルブ　スペシャルリザーヴ　ブリュット,3190,"￥３,１９０（税込）",税込,,http://charme-du-vin.com/2022/10/27681/,27681,レオンスダルブ　スペシャルリザーヴ　ブリュット,2022-10-13,1,1,
540,アヤラ ブリュット マジュール,アヤラ　ブリュット　マジュール,5060,"￥５,０６０（税込）",税込,,http://charme-du-vin.com/2022/10/27677/,27677,アヤラ　ブリュット　マジュール  / ブリュット　ナチュール / ブリュット　ロゼ　マジュール / ＮＯ.７　ブリュット　０７,2022-10-13,1,4,
541,アヤラ ブリュット ナチュール,アヤラ　ブリュット　ナチュール,5390,"￥５,３９０（税込）",税込,,http://charme-du-vin.com/2022/10/27677/,27677,アヤラ　ブリュット　マジュール  / ブリュット　ナチュール / ブリュット　ロゼ　マジュール / ＮＯ.７　ブリュット　０７,2022-10-13,2,4,
